scenario,year,zone,CAR,ARTIC,RIGID,VAN,CAR_AV,ARTIC_AV,RIGID_AV,VAN_AV,TOTAL
05-BehavShiftResults,2040,E07000004,3165286.01,103806.65,116616.0,712338.51,258371.8,8479.14,8739.16,58467.91,4432105.18
05-BehavShiftResults,2040,E07000005,1713242.17,86502.74,85767.34,371141.24,138190.53,7207.9,6940.28,31316.05,2440308.25
05-BehavShiftResults,2040,E07000006,4874720.59,241015.76,237371.0,962843.54,396707.96,19746.94,19329.58,79812.77,6831548.14
05-BehavShiftResults,2040,E07000007,3178763.55,151058.92,128913.91,753287.08,256233.87,11949.9,10708.54,63491.12,4554406.89
05-BehavShiftResults,2040,E07000011,3950404.59,584129.7,214508.39,950059.4,320257.6,47431.12,16260.89,77176.8,6160228.49
05-BehavShiftResults,2040,E07000012,4576274.84,431866.49,227782.53,1238103.65,370461.61,34427.37,16591.17,101020.65,6996528.31
05-BehavShiftResults,2040,E07000010,869018.05,74419.09,46958.77,231480.31,71581.0,5725.51,3856.94,18490.04,1321529.71
05-BehavShiftResults,2040,E06000032,1058468.02,67389.55,39919.47,257971.4,85527.75,5517.35,3234.24,20842.35,1538870.13
05-BehavShiftResults,2040,E06000030,3142524.4,214030.6,115177.84,775888.37,254747.68,17332.12,9226.17,61270.09,4590197.27
05-BehavShiftResults,2040,E06000031,2726597.78,177257.45,101248.19,641331.97,221950.1,14620.28,8194.36,52683.22,3943883.3499999996
05-BehavShiftResults,2040,E07000102,3288668.39,225794.82,182580.65,701952.87,266595.86,18679.6,14743.05,58247.62,4757262.86
05-BehavShiftResults,2040,E07000103,609691.58,3086.07,13784.57,130056.45,49500.37,275.02,1234.88,10828.78,818457.72
05-BehavShiftResults,2040,E07000099,1901549.12,60332.75,69493.61,440545.01,154570.66,4756.85,5258.59,35474.99,2671981.58
05-BehavShiftResults,2040,E07000095,736167.25,23644.65,38749.37,221665.09,60001.66,2062.34,3154.04,18367.22,1103811.62
05-BehavShiftResults,2040,E07000096,2169564.02,105012.22,89613.56,531006.38,174045.27,8521.38,7357.09,42859.82,3127979.74
05-BehavShiftResults,2040,E07000098,2850993.44,195155.3,149974.87,702719.57,228187.63,15803.56,12495.13,57123.08,4212452.58
05-BehavShiftResults,2050,E07000180,3090345.47,158068.23,155294.49,827771.68,547147.18,26627.13,27587.65,144279.6,4977121.43
05-BehavShiftResults,2050,E07000181,1530424.86,34831.88,56143.35,333503.74,265355.23,5805.38,10838.28,58317.63,2295220.35
05-BehavShiftResults,2050,E07000177,6231480.87,402367.0,277141.49,1322407.84,1109765.92,71274.63,47622.19,229483.98,9691543.92
05-BehavShiftResults,2050,E07000178,838382.69,18661.7,23096.88,148573.23,147128.79,3310.94,4230.28,25267.91,1208652.42
05-BehavShiftResults,2050,E07000179,4174746.23,172026.41,171749.52,884024.15,734603.93,30632.37,29385.46,153529.31,6350697.38
05-BehavShiftResults,2050,E06000042,4965254.52,465038.5,198725.28,1046970.69,868469.02,81336.75,33979.96,184356.66,7844131.379999999
05-BehavShiftResults,2050,E07000154,2371460.0,66888.16,65419.02,427282.52,416654.21,11994.83,10941.94,76243.43,3446884.1100000003
05-BehavShiftResults,2050,E07000155,4903569.15,568686.8,239136.01,1157347.59,865194.47,100722.05,41721.22,203147.55,8079524.840000001
05-BehavShiftResults,2050,E07000156,1503122.64,53653.49,43746.37,288886.46,264276.75,9507.93,7403.56,52355.43,2222952.63
05-BehavShiftResults,2050,E07000150,465629.46,18045.87,21539.93,131103.72,82124.35,3188.2,3998.4,23314.82,748944.75
05-BehavShiftResults,2050,E07000151,5048537.42,678897.12,273516.67,1138131.31,900665.24,120329.47,46864.59,201488.39,8408430.209999999
05-BehavShiftResults,2050,E07000152,2188588.1,170888.36,92072.77,564662.52,382565.23,30459.44,16179.12,101361.38,3546776.92
05-BehavShiftResults,2050,E07000153,1998492.23,200173.86,96486.65,573323.62,355389.94,35910.03,16824.29,100970.84,3377571.46
05-BehavShiftResults,2050,E06000056,7956420.58,741833.47,371773.7,1942924.49,1401180.64,131276.77,63988.96,341507.84,12950906.45
05-BehavShiftResults,2050,E06000055,2672903.23,101364.69,89140.56,650092.11,468032.91,17956.62,15173.61,115905.11,4130568.84
05-BehavShiftResults,2050,E07000242,2242110.12,40976.23,78123.79,623422.33,393700.37,6906.17,12543.18,111090.54,3508872.7300000004
05-BehavShiftResults,2050,E07000243,761778.49,15200.39,18005.57,167973.35,134320.89,2534.04,3232.13,29784.9,1132829.76
05-BehavShiftResults,2050,E07000240,5651905.6,507138.47,251053.58,1050815.9,994155.12,89248.34,43382.94,187203.0,8774902.95
05-BehavShiftResults,2050,E07000241,1523851.6,49722.56,65958.25,372553.9,268080.05,7910.68,12024.59,66732.62,2366834.25
05-BehavShiftResults,2050,E07000008,769528.4,25846.89,21335.26,192914.24,136752.65,4703.12,4091.02,33848.76,1189020.34
05-BehavShiftResults,2050,E07000009,1861263.16,141024.44,90497.84,536557.86,327423.76,25938.82,15870.36,94202.25,3092778.4899999998
05-BehavShiftResults,2050,E07000004,3803211.79,98213.53,121713.64,773524.14,667820.65,17208.44,20515.33,135205.44,5637412.96
05-BehavShiftResults,2050,E07000005,2174276.1,97670.6,96772.98,420567.63,380175.04,16862.69,16928.13,73554.49,3276807.66
05-BehavShiftResults,2050,E07000006,6115564.61,259368.85,251811.03,1029350.13,1074418.02,45487.38,42879.35,179238.01,8998117.38
05-BehavShiftResults,2050,E07000007,3753566.0,148718.37,131060.12,771094.55,658610.83,26959.04,21313.53,135205.4,5646527.84
05-BehavShiftResults,2050,E07000011,4486650.0,550510.6,204084.82,944245.84,786052.03,98785.33,33941.33,166995.04,7271264.99
05-BehavShiftResults,2050,E07000012,5267975.11,405539.37,220784.28,1324859.38,923812.32,72639.56,39930.24,232967.62,8488507.88
05-BehavShiftResults,2050,E07000010,1030508.8,72912.56,47192.41,238534.65,180307.47,14049.46,7847.66,42327.45,1633680.4600000002
05-BehavShiftResults,2050,E06000032,1299875.33,71095.22,41247.13,278180.94,229735.09,12549.62,7407.81,49420.63,1989511.77
05-BehavShiftResults,2050,E06000030,3778356.85,225565.39,116290.03,813109.8,663342.76,38416.5,20484.2,141017.22,5796582.75
05-BehavShiftResults,2050,E06000031,3186640.52,167731.19,100323.38,668362.87,559244.4,30517.91,16492.49,117327.29,4846640.05
05-BehavShiftResults,2050,E07000102,4143761.52,253350.61,202163.84,801817.72,724861.33,43728.51,35836.01,139590.28,6345109.819999999
05-BehavShiftResults,2050,E07000103,737365.49,3358.69,14628.42,134188.85,130758.08,574.95,2377.89,23496.59,1046748.96
05-BehavShiftResults,2050,E07000099,2166481.17,59503.11,67999.71,454313.22,383910.87,10314.34,11873.42,81232.8,3235628.64
05-BehavShiftResults,2050,E07000095,862976.82,24305.19,39631.94,243493.68,153294.31,4045.79,6688.8,43894.2,1378330.73
05-BehavShiftResults,2050,E07000096,2636358.48,111816.68,97372.33,588327.62,465161.1,19535.88,16599.81,105599.08,4040770.9800000004
05-BehavShiftResults,2050,E07000098,3336898.67,199643.02,149955.46,710898.11,589028.34,34904.81,26183.31,126235.64,5173747.359999999
